id,label,node_type,zbetween_central,zdeg_central,zpagerank
117,"Imada, Masatoshi",Author,0.0,0.00173913043478,0.000942684553686
118,"Fujimori, Atsushi",Author,0.0,0.00173913043478,0.000942684553686
119,"Tokura, Yoshinori",Author,0.0,0.00173913043478,0.000942684553686
120,"Press, William H.",Author,0.0,0.00173913043478,0.000848161729492
121,"Schechter, Paul",Author,0.0,0.00173913043478,0.000848161729492
122,"Osterbrock, Donald E.",Author,0.0,0.00173913043478,0.000915640751368
123,"Condon, J. J.",Author,0.0,0.00173913043478,0.000838241119484
124,"Cotton, W. D.",Author,0.0,0.00173913043478,0.000838241119484
125,"Greisen, E. W.",Author,0.0,0.00173913043478,0.000838241119484
126,"Yin, Q. F.",Author,0.0,0.00173913043478,0.000838241119484
127,"Perley, R. A.",Author,0.0,0.00173913043478,0.000838241119484
128,"Taylor, G. B.",Author,0.0,0.00173913043478,0.000838241119484
129,"Broderick, J. J.",Author,0.0,0.00173913043478,0.000838241119484
130,"Laughlin, R. B.",Author,0.0,0.00173913043478,0.000964005058639
131,"Bak, Per",Author,0.0,0.00173913043478,0.000964005058639
132,"Tang, Chao",Author,0.0,0.00173913043478,0.000964005058639
133,"Wiesenfeld, Kurt",Author,0.0,0.00173913043478,0.000964005058639
134,"Spitzer, Lyman",Author,0.0,0.00173913043478,0.000915640751368
135,"Bekenstein, Jacob D.",Author,0.0,0.00173913043478,0.000908910155458
136,"Weinberg, Steven",Author,0.0,0.00173913043478,0.000942684553686
137,"Binder, K.",Author,0.0,0.00173913043478,0.000942684553686
138,"Young, A. P.",Author,0.0,0.00173913043478,0.000942684553686
139,"Scargle, J. D.",Author,0.0,0.00173913043478,0.000848161729492
140,"Brans, C.",Author,0.0,0.00173913043478,0.00102727844508
141,"Dicke, R. H.",Author,0.0,0.00173913043478,0.00102727844508
142,"Chabrier, Gilles",Author,0.0,0.00173913043478,0.00095955402315
143,"Arnaud, K. A.",Author,0.0,0.00173913043478,0.00173611111111
144,"Strolger, Louis-Gregory",Author,0.0,0.00173913043478,0.000848161729492
145,"Casertano, Stefano",Author,0.0,0.00173913043478,0.000848161729492
146,"Ferguson, Henry C.",Author,0.00243523385967,0.00347826086957,0.001426141608
147,"Mobasher, Bahram",Author,0.0,0.00173913043478,0.000848161729492
148,"Li, Weidong",Author,0.0,0.00173913043478,0.000848161729492
149,"Chornock, Ryan",Author,0.0,0.00173913043478,0.000848161729492
150,"Leibundgut, Bruno",Author,0.0,0.00173913043478,0.000848161729492
151,"Dickinson, Mark",Author,0.0,0.00173913043478,0.000848161729492
152,"Livio, Mario",Author,0.0,0.00173913043478,0.000848161729492
153,"Giavalisco, Mauro",Author,0.00243523385967,0.00347826086957,0.001426141608
154,"Steidel, Charles C.",Author,0.00243523385967,0.00347826086957,0.001426141608
155,"Benítez, Txitxo",Author,0.0,0.00173913043478,0.000848161729492
156,"Tsvetanov, Zlatan",Author,0.0,0.00173913043478,0.000848161729492
157,"Draine, B. T.",Author,0.0,0.00173913043478,0.000848161729492
158,"Lee, H. M.",Author,0.0,0.00173913043478,0.000848161729492
159,"Onsager, Lars",Author,0.0,0.00173913043478,0.00102727844508
160,"Olive, K. A.",Author,0.0,0.00173913043478,0.00121832358674
161,Particle Data Group,Author,1.21193758521e-05,0.00347826086957,0.00225389863548
162,"Copeland, Edmund J.",Author,0.0,0.00173913043478,0.00120448661159
163,"Sami, M.",Author,0.0,0.00173913043478,0.00120448661159
164,"Tsujikawa, Shinji",Author,0.0,0.00173913043478,0.00120448661159
165,"Springel, Volker",Author,0.00356303878922,0.00347826086957,0.00149028816434
166,"Harris, William E.",Author,0.0,0.00173913043478,0.000838241119484
167,"Johnson, Harold L.",Author,0.0,0.00173913043478,0.000844627354347
168,"Slater, J. C.",Author,0.0,0.00173913043478,0.00102727844508
169,"Koster, G. F.",Author,0.0,0.00173913043478,0.00102727844508
170,"Ferrarese, Laura",Author,0.0,0.00173913043478,0.000848161729492
171,"Merritt, David",Author,0.0,0.00173913043478,0.000848161729492
172,"Asplund, Martin",Author,0.0,0.00173913043478,0.000844627354347
173,"Sauval, A. Jacques",Author,0.0,0.00173913043478,0.000844627354347
174,"Scott, Pat",Author,0.0,0.00173913043478,0.000844627354347
175,"Bardeen, J. M.",Author,0.0,0.00173913043478,0.000848161729492
176,"Bond, J. R.",Author,0.0,0.00173913043478,0.000848161729492
177,"Kaiser, N.",Author,0.0,0.00173913043478,0.000848161729492
178,"Szalay, A. S.",Author,0.0,0.00173913043478,0.000848161729492
179,"Peebles, P. J.",Author,0.0,0.00173913043478,0.000942684553686
180,"Ratra, Bharat",Author,0.0,0.00173913043478,0.000942684553686
181,"Kroupa, Pavel",Author,0.0,0.00173913043478,0.000838396545174
182,"Mele, E. J.",Author,0.0,0.00173913043478,0.000964005058639
183,"Jungman, G.",Author,0.0,0.00173913043478,0.000965469647454
184,"Kamionkowski, M.",Author,0.0,0.00173913043478,0.000965469647454
185,"Griest, K.",Author,0.0,0.00173913043478,0.000965469647454
186,"Mathis, J. S.",Author,0.00383537999673,0.00347826086957,0.00143237241717
187,"Rumpl, W.",Author,0.0,0.00173913043478,0.000848161729492
188,"Nordsieck, K. H.",Author,0.0,0.00173913043478,0.000848161729492
189,"Klitzing, K. V.",Author,0.0,0.00173913043478,0.000964005058639
190,"Dorda, G.",Author,0.0,0.00173913043478,0.000964005058639
191,"Pepper, M.",Author,0.0,0.00173913043478,0.000964005058639
192,"Woosley, S. E.",Author,0.0,0.00173913043478,0.000928786654459
193,"Weaver, Thomas A.",Author,0.0,0.00173913043478,0.000928786654459
194,"Balbus, Steven A.",Author,0.0,0.00173913043478,0.000848161729492
195,"Hawley, John F.",Author,0.0,0.00173913043478,0.000848161729492
196,"Antonucci, R.",Author,0.0,0.00173913043478,0.000844627354347
197,"Jenkins, Adrian",Author,0.0,0.00173913043478,0.000912308285833
198,"Yoshida, Naoki",Author,0.0,0.00173913043478,0.000912308285833
199,"Gao, Liang",Author,0.0,0.00173913043478,0.000912308285833
200,"Navarro, Julio",Author,0.0,0.00173913043478,0.000912308285833
201,"Thacker, Robert",Author,0.0,0.00173913043478,0.000912308285833
202,"Croton, Darren",Author,0.0,0.00173913043478,0.000912308285833
203,"Helly, John",Author,0.0,0.00173913043478,0.000912308285833
204,"Peacock, John A.",Author,0.0,0.00173913043478,0.000912308285833
205,"Cole, Shaun",Author,0.0,0.00173913043478,0.000912308285833
206,"Thomas, Peter",Author,0.0,0.00173913043478,0.000912308285833
207,"Couchman, Hugh",Author,0.0,0.00173913043478,0.000912308285833
208,"Evrard, August",Author,0.0,0.00173913043478,0.000912308285833
209,"Colberg, Jörg",Author,0.0,0.00173913043478,0.000912308285833
210,"Pearce, Frazer",Author,0.0,0.00173913043478,0.000912308285833
211,"Magorrian, John",Author,0.00310587434928,0.00347826086957,0.00142598618231
212,"Richstone, Douglas",Author,0.00900435948306,0.00521739130435,0.00201019686999
213,"Bender, Ralf",Author,0.00310587434928,0.00347826086957,0.00142598618231
214,"Bower, Gary",Author,0.00310587434928,0.00347826086957,0.00142598618231
215,"Dressler, Alan",Author,0.00310587434928,0.00347826086957,0.00142598618231
216,"Faber, S. M.",Author,0.00310587434928,0.00347826086957,0.00142598618231
217,"Gebhardt, Karl",Author,0.00310587434928,0.00347826086957,0.00142598618231
218,"Green, Richard",Author,0.00310587434928,0.00347826086957,0.00142598618231
219,"Grillmair, Carl",Author,0.00310587434928,0.00347826086957,0.00142598618231
220,"Kormendy, John",Author,0.00900435948306,0.00521739130435,0.00201019686999
221,"Lauer, Tod",Author,0.0,0.00173913043478,0.000838241119484
222,"Freedman, Wendy L.",Author,0.0,0.00173913043478,0.000848161729492
223,"Madore, Barry F.",Author,0.0,0.00173913043478,0.000848161729492
224,"Gibson, Brad K.",Author,0.0,0.00173913043478,0.000848161729492
225,"Kelson, Daniel D.",Author,0.0,0.00173913043478,0.000848161729492
226,"Sakai, Shoko",Author,0.0,0.00173913043478,0.000848161729492
227,"Mould, Jeremy R.",Author,0.0,0.00173913043478,0.000848161729492
228,"Ford, Holland C.",Author,0.0,0.00173913043478,0.000848161729492
229,"Graham, John A.",Author,0.0,0.00173913043478,0.000848161729492
230,"Huchra, John P.",Author,0.0,0.00173913043478,0.000848161729492
231,"Hughes, Shaun M. G.",Author,0.0,0.00173913043478,0.000848161729492
232,"Illingworth, Garth D.",Author,0.0,0.00173913043478,0.000848161729492
233,"Macri, Lucas M.",Author,0.0,0.00173913043478,0.000848161729492
234,"Ho, Luis C.",Author,0.0,0.00173913043478,0.000848161729492
235,"Lauer, Tod R.",Author,0.0,0.00173913043478,0.000848161729492
236,"Pinkney, Jason",Author,0.0,0.00173913043478,0.000848161729492
237,"Gunn, James E.",Author,0.0,0.00173913043478,0.000848161729492
238,"Gott, J. Richard, III",Author,0.0,0.00173913043478,0.000848161729492
239,"Bohlin, R. C.",Author,0.0,0.00173913043478,0.000848161729492
240,"Savage, B. D.",Author,0.00383537999673,0.00347826086957,0.00143237241717
241,"Drake, J. F.",Author,0.0,0.00173913043478,0.000848161729492
242,"Urry, C. Megan",Author,0.0,0.00173913043478,0.00095955402315
243,"Padovani, Paolo",Author,0.0,0.00173913043478,0.00095955402315
244,"Schaller, G.",Author,0.0,0.00173913043478,0.00101841803676
245,"Schaerer, D.",Author,0.0,0.00173913043478,0.00101841803676
246,"Meynet, G.",Author,0.0,0.00173913043478,0.00101841803676
247,"Maeder, A.",Author,0.0,0.00173913043478,0.00101841803676
